property_master_id,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change
PROP-BD52F5A8E535,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-FD03E7F8A7A6,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-981917DF82BC,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-8D32D5D822B4,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-D90F04EC96BC,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-61B82DD291D3,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-B8D797E8662B,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-5B95E2F8BA34,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-54B1C7E89570,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-2F6FE436DDCB,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-D34B5F82A2E6,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-2FA25BC719A5,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-83307BBF6FEA,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-1DE487B0ACBE,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-47CA71DC6A18,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-45FEFB44CB15,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-79EEC812443B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7DD59E02BF22,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-CD85CE0CFD79,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-167E27187CF6,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-E15816D91021,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B7FB7281B7E3,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-8FCF7DC9FBB6,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2EEDBA788D80,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4B300B740306,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-BD21BAFC26BD,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-A3A64A436996,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-22A58F9EA18F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-921692A28E8B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0912041A0312,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-9594AC7A0E1E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0455CDFEE47C,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-1D3AA4EFD99C,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-AF893FFA4C06,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-CA86C7D53C46,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-E85F2B1F184F,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-35273B336C8B,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-3A41C3085ED3,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-8855FD1D117F,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-157835AB2B46,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-A0C27D9A272F,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-D036945EC7D1,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7C020285DB8B,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-4A202B61474B,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-E50FFCA69358,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-C6E4729C1403,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D31CB45252F9,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-E394AD90892A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-68B8506370C8,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-B20A5D32356D,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-DFEDA14A0BE8,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-FC9D0E12E5EC,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-8359099DC310,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-2CFA19FB8D06,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-374AD4140035,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-907AFA72C91F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D181E920CE83,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-E421B6575BA6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5E6351124A92,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-F898A535A8B5,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-078EB785709D,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-2F8F102BAE0D,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-1CE06D19BE7A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E2ACA055A06E,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-853DA18E46F2,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-43402555672E,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-A46020F40D9C,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-B1F8E56E7384,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-B8BA4D5872C0,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-DD0F43F8AF90,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-2184E74FC302,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-39CD76FA847D,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-DBBE826408B6,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-7E4763F4E311,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-94044F79BBE7,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-796B051AF8B5,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-944B59AC40E5,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-573A3430DD29,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-05E494EF43ED,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-18582F514AEF,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-CC8B5738C22B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-94BB14559F2B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-381D79A3EA96,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A136638701BD,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1F60BF6998C2,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-8C7D3E89F2EF,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-2D787C5B7475,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-1BE958EEC39E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-814CF3B5B043,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-C69E658E8D2A,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-37F1F0108DB1,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0EF627186823,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-2042B245996E,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-D496ADD94CD0,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-709B561C258B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E677F5ADF86F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-05DFF2BD7711,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-0BF84DE55887,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-1B5AA3A15AD3,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-54B26FF196B1,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-579D5F435A05,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-80C88437229A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1524D2016EC7,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-B45FD1830490,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-29E4ADBC9DF0,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-5A224758051A,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7116EF40DE1E,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-0BD6B1259BF1,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-A5E030295F93,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7CA6482355A6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-731FA5524C97,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-883C25AC1D83,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-6350B007C187,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-C71F79FAE54A,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-C46A0445B3EA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-34AA51D6DB14,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-85A7C4321F13,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-1FF54B23E5A8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E6DD120C2013,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-4E5F5F8C89E5,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-BB895603CA91,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-C9F82BF3C623,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-D126F7BAADEB,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-ECF65B90FA60,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-B1546A04F6CB,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-9A5597E90FB8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6BB2E461C9DB,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-376795121424,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-0544FCD53F6E,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-4446D135AAF8,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-8251B8023374,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-DB98A3618A5A,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-F20C06D0100F,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-6ABEA56E481C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1E9EA0875BA2,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-D02330732B02,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7D2E46165F6E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1A094AFB3D21,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-054F1E08932E,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-7D6F43A9D4CE,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-9D80C55BA31F,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-A78E23A451BF,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-0D230B3AC852,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-6D7F8E5A2DE1,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-D492BABBD318,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-35DF3BA782CF,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-EC1D51D84FCC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-99069AA54123,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-DA387BA6E04C,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-BECFE8384E6B,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-88E36C33860A,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-6004129C6DDD,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-0E75832E4AA0,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-3313188F61D5,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2FA439EE4C93,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-B6ECE80B86E8,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-F28C9BF045E7,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-36477752DED5,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7112439953E3,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-146D1DB2DCCE,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-384B46371991,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-968709E1BB19,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-B9254300394C,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-9131CEDE8127,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-39EDB7D041E5,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-5513641AFA85,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-3A3C18D3CC38,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-58327ABA6D5F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-542BBDC4C7F3,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-CE6E108E3E2C,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-C87C13D1265B,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-3455C7794523,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-281B3E70BCFF,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-7CF166B41216,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-047D3271BFBD,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C32AF10052CD,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-D41C3D257693,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-EF5E9F586DBE,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-11FB4EE4D594,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-048409EBAB0F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-9D5B2A37CDFE,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-5D2682D5D5A8,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-8D92ADA87AA0,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-3CC61B14ED9B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-FA3719D0ED4F,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-CD5F9F9E7FF7,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-EB4A1A9AE20E,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-A2545784B293,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-2E033DF8E275,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-1FB8D6BD160D,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-F5A68B7DFC42,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-F0BD4E311C57,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-957633769825,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-207F9F6C82A1,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-DC55255189BD,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-568A0D0483D1,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2AD35CBDD10D,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E9F60B779D0F,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-523A3FC1860A,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D49E710447AD,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A515A1FEB83F,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-56B3FBB796CE,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-43F49D4C9A96,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7CEFDA7B46A6,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-89A989D5AEC5,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-F7E1DDE82792,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-1D51EEED690A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-45688A151BEC,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-24CBB7EFBCEF,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3A4347158642,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2A2DCA0CF5BB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E293A28491F9,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-6D87CE160010,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-EC9F1894A0D2,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-D2B8AEFDC4A2,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-6C2B6A425065,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-BC4691A199D2,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-2D5F825DE4AF,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-EF590F3FA56A,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-9576F66E3C33,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-8BF6B2AFC71C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-636DDDB1B4E7,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-E8882E4C4F1F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-A36C94723B05,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-49396E8DABBC,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-57EA5236DEFB,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-ABA20FC7ECB6,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-78682429BB22,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-B3CF8BABB6F2,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5871CC94B0CC,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-047C3170CAC9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5B361EA28049,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3BA19A960562,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-1B5CA76FE1DF,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-B431D9873E4F,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-92CE2E806BB0,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-1EEF04637056,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-80466D17C476,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-A5DEBFD65275,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-8E673EBCACFC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-64453DA207AB,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-6AE9E231A7E8,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-5D196C38E942,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-AFBB585988A1,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-123BE1112E9D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-758E0F776A14,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-EBF1AEE03EE8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-F1483558F67E,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-68E4EFB12169,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-EFC4C69F4069,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-370B44AC29BB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0AF72CDF3DD7,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-AE1224CDA183,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-C545A7EF0886,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-DC411E13B622,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-935D767505B7,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-50FB177A2F93,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-84149ACF4546,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2C030FB1FD1C,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-23EB90E80E6E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-603219C904DE,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A05D4B668437,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-AB10B3B25C26,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1FBD46093677,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-9C20A2BE172F,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-0D29A9A27363,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-6249728246A4,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-EC7A49F3E79D,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-5CD1D083370F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B612F1E63F8F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-92604544445A,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-E4F786F8A9C5,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-095536C61A49,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-3AC3ACD3BBEC,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-5DFA2278585D,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7326B3BB46CC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C30393DAFB6B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1D1CE5E679C2,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-886E92E38564,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-F39038E5A4A6,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-8012B832B31B,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-47F60DD942BB,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7F2A6102A08B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-9C8E6167ED12,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-85311F49F3AD,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-DE157F628EF5,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-D47CC6D5F8B2,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-039D14DE8551,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-3E6B9C87D772,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-D8E85E5F9387,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-FBD4B9F295AE,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-34E5A70A19A6,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-CE95B2851E05,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-105DEF10B62E,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-DFEF5D40CDAC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-D0125D7F1E3F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-C8356D196EB4,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-C11883496832,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5E0A905726D7,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-A3466C0423E4,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-2B3933433ECC,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-9E2B1CC14639,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-B444EDDF5ADE,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2497DA715EAB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-313C6CDE9C19,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-038425F790E1,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-C6866C540833,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-DE375B3B7AB8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4621C4F0A31A,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-D01F227C3630,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-212E826D69F5,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-05D74D41B330,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B2361C1ABE9B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-78DC410CE90A,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-5A1F27E158CA,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-02A9785BE6B5,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-87E5683FF62B,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-B75CB8A653E4,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-4C9EEF70412C,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-49E894176BB0,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-FBFAA78656CE,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-12CD7FA6D63B,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-CFFBA036750C,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-2C08F7C73864,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-A61526B76717,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-B5BBE2D54501,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-C55C71829D0F,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-9D26E5B94C09,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-E4280A60FD9F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-F88B6FA80420,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
