property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,listing_date,price_per_sqft,target_locality_median_ppsf
PROP-2AB67264A1F0,5000000,Bengaluru,Avalahalli,Apartment,2,3,1,1118,3.0,,,,,13.116611386341932,77.70409052411398,3.641,3.516,4.312,4.495,2.969,2.779,1.752,26.3,54000.0,70000.0,19.44,16.8,3.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,559.0,1.5,,,6.327936783729195,,3.017493765335504,2.87919845729804,2018-05-15,4472.27,6637.17
PROP-83B90592C204,105000000,Bengaluru,Adugodi,Apartment,4,5,1,5100,,,,,,13.04493830982871,77.36939170642201,3.238,6.351,3.754,11.772,10.948,5.16,5.489,17.6,10066.67,10000.0,22.22,0.1143,3.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,1275.0,1.25,,,7.151485463904735,,3.145013976269745,0.1082264050708712,2018-05-15,20588.24,20588.24
PROP-C55A0D7ECD53,10000000,Bengaluru,Kumaraswamy Layout,Independent House,3,4,1,2100,,,,,,13.081602128524818,77.73775232519675,5.301,5.853,4.888,6.983,2.68,2.28,2.442,20.9,12000.0,12000.0,20.0,1.44,2.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,700.0,1.333,,,6.55250788703459,,3.044522437723423,0.8919980393051105,2018-05-15,4761.9,6000.0
PROP-B068806EA70D,8500000,Bengaluru,Hebbal,Apartment,3,3,0,1550,1.0,3.0,,,,12.948946,77.58410599999999,2.369,3.118,1.697,6.863,0.867,3.733,3.111,43.2,119857.14,75000.0,43.75,10.5882,35.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,516.667,1.0,,0.333,6.249332178395373,,3.801091444720865,2.449987338991855,2018-05-15,5483.87,5483.87
PROP-7651A50B62AC,11400000,Hyderabad,Miyapur,Apartment,3,3,1,1640,2.0,,,,,17.30672411660619,78.40718430517089,3.245,0.715,0.705,3.585,6.169,2.336,0.676,49.2,,,,,,102.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,38.0,50.0,19.0,10,0.5,0,73,40,67,73,78.7,546.667,1.0,,,6.3056674380117,,,,2018-05-15,6951.22,5826.655
PROP-01E9C7F31AB5,4500000,Kolkata,Sinthi,Apartment,2,3,0,1000,3.0,4.0,,,,22.492740390014465,88.38892497078808,1.176,2.89,3.304,2.949,1.703,0.52,1.366,51.7,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,104,57,94,104,100.3,500.0,1.5,,0.75,6.2166061010848646,,,,2018-05-15,4500.0,6584.245
PROP-B827F9B1FD1E,11000000,Pune,Koregaon Park,Independent House,5,3,0,1100,,,,,,18.690376215882345,73.76761863265735,5.008,5.722,5.264,10.206,12.891,4.399,6.638,18.3,110583.33,58500.0,50.0,6.3818,18.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,74,41,67,74,84.0,220.0,0.6,,,5.3981627015177525,,3.9318256327243257,1.9990175113120408,2018-05-15,10000.0,9677.42
PROP-8EBAD37B7F3D,7000000,Bengaluru,Jalahalli,Apartment,2,3,0,1064,1.0,4.0,,,,13.04695890083963,77.72199735497335,1.466,4.011,3.749,7.017,5.099,3.449,4.584,32.1,34500.0,34500.0,25.88,5.9143,2.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,65.1,43.0,28.0,15,0.267,0,61,32,53,61,63.0,532.0,1.5,,0.25,6.278521424165844,,3.2913825156549485,1.9335917307808408,2018-05-15,6578.95,7200.0
PROP-228CCDDE58E4,4950000,Hyderabad,Nizampet,Apartment,2,3,0,1050,4.0,5.0,,,,17.465156226968585,78.56000459378336,4.078,3.052,6.144,2.51,3.743,1.803,1.703,31.2,,,,,,102.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,28.6,56.0,16.0,5,0.6,0,73,40,67,73,78.7,525.0,1.5,,0.8,6.26530121273771,,,,2018-05-15,4714.29,6116.955
PROP-301379DDF0B9,2150000,Delhi,Sector 23 Dwarka,Apartment,1,2,1,410,4.0,4.0,,,,28.46612420587248,77.18926052509973,1.598,2.681,4.25,4.702,7.484,8.053,0.865,30.9,24416.67,22250.0,22.42,12.4186,6.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,410.0,2.0,,1.0,6.018593214496234,,3.1535903581695712,2.5966418041940265,2018-05-15,5243.9,4733.0599999999995
PROP-E462D063CC11,6000000,Bengaluru,Kaggadasapura,Apartment,3,3,0,1400,2.0,,,,,13.016207997279212,77.57180884144196,3.751,1.09,1.741,3.589,4.92,3.474,1.053,41.9,26062.5,22500.0,24.12,4.5,8.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,466.667,1.0,,,6.147756504192472,,3.223664341599998,1.7047480922384253,2018-05-15,4285.71,4505.285
PROP-689F4DBFAC80,5500000,Delhi,Kashmere Gate,Independent House,1,2,1,585,,,,,,28.90018858224774,77.43839670300144,3.014,8.809,5.283,12.844,23.325,14.679,7.582,13.5,41733.14,22000.0,27.78,4.8,1758.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,585.0,2.0,,,6.373319789577012,,3.359680701459222,1.7578579175523736,2018-05-15,9401.71,9401.71
PROP-0FC7A99586C0,26000000,Kolkata,Tangra,Apartment,3,4,1,2270,1.0,,,,,22.536443492739384,88.54298439442196,5.825,7.907,6.695,7.806,8.939,9.107,3.57,10.6,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,108,56,92,108,106.3,756.667,1.333,,,6.630243975131543,,,,2018-05-15,11453.74,10416.67
PROP-32D171395365,7000000,Pune,Charholi Budruk,Apartment,3,3,0,1080,10.0,,,,,18.459885718976885,73.98587731578017,4.116,5.571,1.34,2.978,6.347,4.483,4.58,26.5,21178.57,21000.0,24.54,3.6,14.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,33.3,42.0,14.0,10,0.5,0,88,50,83,88,93.7,360.0,1.0,,,5.8888779583328805,,3.2402458506043934,1.5260563034950492,2018-05-15,6481.48,5333.33
PROP-4883B556F095,7500000,Pune,Kondhwa,Apartment,2,3,0,1185,1.0,,,,,18.49181009433503,73.97998864551003,3.439,4.815,2.279,5.785,7.344,3.382,1.781,25.4,23175.0,19750.0,21.63,3.16,20.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,43.1,51.0,22.0,11,0.455,0,88,50,83,88,93.7,592.5,1.5,0.759,,6.386037214049723,0.5647454657554212,3.119276459645446,1.425515074273172,2018-05-15,6329.11,4876.66
PROP-C763DCF5D42B,2600000,Kolkata,Dum Dum,Apartment,2,3,0,853,,,,Semi-Furnished,,22.69661989824216,88.42976560210799,3.835,3.072,0.888,6.64,4.36,4.886,2.21,34.8,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,108,56,92,108,106.3,426.5,1.5,,,6.057954288376815,,,,2018-05-15,3048.07,3744.4449999999997
PROP-A62E594361AA,6200000,Hyderabad,Amberpet,Apartment,2,3,0,1112,1.0,,,,,17.177261658338423,78.55716753153393,3.297,6.147,1.593,6.915,11.16,8.95,9.287,25.2,,,,,,102.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,24.5,49.0,12.0,13,0.462,0,73,40,67,73,78.7,556.0,1.5,,,6.322565239927284,,,,2018-05-15,5575.54,6135.985000000001
PROP-A7BDD19BC058,980000,Chennai,Valasaravakkam,Independent House,2,2,1,500,,,,,,13.110836037805948,80.49707228951246,9.943,6.852,6.688,2.694,12.793,4.598,2.529,7.0,,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,81,46,75,81,83.7,250.0,1.0,,,5.525452939131784,,,,2018-05-15,1960.0,7480.16
PROP-C7EB6FBC2737,2200000,Kolkata,South Dum Dum,Apartment,1,2,0,585,1.0,,,,,22.51611562016471,88.2427376143772,1.267,2.895,3.059,6.487,3.304,4.343,4.155,40.3,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,104,57,94,104,100.3,585.0,2.0,,,6.373319789577012,,,,2018-05-15,3760.68,3760.68
PROP-39000AA69863,1700000,Delhi,Mundka,Independent House,1,2,1,450,3.0,,,,,28.78395718155,77.05405251432734,2.313,3.249,2.918,2.38,11.104,8.129,1.008,29.1,12500.0,7500.0,14.5,5.2941,6.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,450.0,2.0,,,6.111467339502679,,2.740840023925201,1.839612686663442,2018-05-15,3777.78,3777.78
PROP-763E59C71F80,15000000,Bengaluru,Shivaji Nagar,Independent House,3,3,1,1200,,,,,,12.873315119665554,77.58302914018351,2.974,0.94,2.273,13.262,7.521,5.111,2.408,42.3,56584.17,35000.0,30.0,2.8,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,400.0,1.0,0.792,,5.993961427306569,0.5833323145527387,3.4339872044851463,1.33500106673234,2018-05-15,12500.0,11488.095000000001
PROP-DF5320B7E15B,3100000,Pune,Mohammed Wadi,Apartment,1,2,1,548,11.0,11.0,,,East,18.52697758286242,73.68048624884658,6.41,3.574,2.835,6.159,3.771,1.327,4.644,31.2,19200.0,18000.0,23.15,6.9677,5.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,36.4,55.0,20.0,9,0.556,0,74,41,67,74,84.0,548.0,2.0,,1.0,6.3080984415095305,,3.184284380098582,2.0753958689710856,2018-05-15,5656.93,5821.92
PROP-159224B80096,17500000,Chennai,Tiruvottiyur,Independent House,2,3,1,1300,,,,,,12.911547265801175,80.48352061856659,5.121,10.943,13.79,21.131,1.801,10.315,7.879,19.8,,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,56,30,49,56,62.3,650.0,1.5,,,6.478509642208569,,,,2018-05-15,13461.54,5972.36
PROP-C08D5A53FD83,5575000,Kolkata,Santoshpur,Apartment,2,3,0,820,,,,,,22.618179832815684,88.45151015453821,2.006,3.186,5.382,2.577,4.644,3.758,2.462,29.6,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,62.7,59.0,37.0,5,0.2,0,108,56,92,108,106.3,410.0,1.5,,,6.018593214496234,,,,2018-05-15,6798.78,5185.19
PROP-A96012C0C2ED,2900000,Pune,Undri,Apartment,1,2,1,464,4.0,4.0,,,,18.71605038906928,73.71055016189884,7.56,6.503,3.285,15.142,18.351,6.243,11.725,14.3,26167.59,22749.5,22.55,9.4136,34.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,74,41,67,74,84.0,464.0,2.0,,1.0,6.142037405587356,,3.159125820462427,2.343112644170114,2018-05-15,6250.0,6097.56
PROP-017B4C540096,9000000,Kolkata,Tangra,Apartment,3,3,1,1127,6.0,8.0,,,,22.536443492739384,88.54298439442196,5.825,7.907,6.695,7.806,8.939,9.107,3.57,10.6,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,66.7,33.0,22.0,13,0.538,0,108,56,92,108,106.3,375.667,1.0,,0.75,5.931361507993637,,,,2018-05-15,7985.8,10416.67
PROP-0C82EE1F2965,9500000,Chennai,Mahindra World City,Independent House,3,3,1,1900,,,,,,13.247849010526576,80.17202645141293,2.208,4.132,0.588,10.17,5.323,8.097,4.43,45.9,,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,28.3,46.0,13.0,4,0.5,0,81,46,75,81,83.7,633.333,1.0,,,6.452574053141827,,,,2018-05-15,5000.0,4971.17
PROP-EE21C4D1D494,3300000,Delhi,Sector 28 Dwarka,Apartment,1,2,0,425,3.0,5.0,,,,28.293578350962942,77.32422536833569,10.871,15.053,17.522,25.906,21.29,9.719,9.124,1.7,12500.0,12500.0,22.22,4.5455,2.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,425.0,2.0,,0.6,6.054439346269371,,3.145013976269745,1.7129867880626592,2018-05-15,7764.71,7132.355
PROP-EB456A3DA1DA,6000000,Bengaluru,Jp Nagar,Apartment,2,3,0,905,3.0,3.0,,,,13.163401801134947,77.51549012783907,4.489,2.022,5.472,16.445,9.527,10.005,4.886,27.3,50566.67,38000.0,26.82,7.6,15.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,71.1,38.0,27.0,6,0.333,0,61,32,53,61,63.0,452.5,1.5,,1.0,6.116995269555192,,3.325755186495297,2.151762203259462,2018-05-15,6629.83,5615.38
PROP-9B714ED6E53F,6100000,Pune,Bibwewadi,Apartment,2,3,0,1023,7.0,12.0,,,,18.448547388289025,73.74871082470727,0.813,3.118,1.94,3.062,5.372,0.673,3.111,54.6,24407.69,20000.0,24.14,3.9344,13.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,74,41,67,74,84.0,511.5,1.5,,0.583,6.239300711012564,,3.224460203162101,1.5962310849468186,2018-05-15,5962.85,7867.135
PROP-175986DAA73D,2700000,Kolkata,Thakurpukur,Apartment,2,3,0,860,2.0,4.0,,,,22.40331958176136,88.23371321243124,9.578,5.65,6.247,15.867,15.591,3.311,2.456,11.1,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,104,57,94,104,100.3,430.0,1.5,,0.5,6.066108090103747,,,,2018-05-15,3139.53,4027.7349999999997
PROP-E8DE25016C12,2500000,Delhi,Dwarka Mor,Apartment,2,2,1,650,3.0,,,,,28.61707911884676,77.11928991908644,3.054,0.725,6.502,1.063,2.466,3.54,3.372,36.9,14947.57,11999.0,20.0,5.7595,21.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,325.0,1.0,,,5.786897381366708,,3.044522437723423,1.910948922822323,2018-05-15,3846.15,4357.110000000001
PROP-D3921053EB9D,3400000,Pune,Lohegaon,Villa,2,3,0,1200,,,,,,18.41752874161669,73.66075126335821,9.612,6.731,8.683,7.005,5.23,10.565,5.553,11.4,16742.86,16500.0,18.18,5.8235,35.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,74,41,67,74,84.0,600.0,1.5,0.958,,6.398594934535208,0.6719235441083187,2.953868069455292,1.9203725366960316,2018-05-15,2833.33,5285.71
PROP-883934ECCE9C,8000000,Delhi,Gautam Nagar,Independent House,6,3,0,1440,,,,,,28.736077994174828,76.8899226077698,7.862,7.52,3.848,18.323,4.791,9.337,14.913,12.0,22875.0,20250.0,49.31,3.0375,4.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,240.0,0.5,,,5.484796933490655,,3.9182038645032273,1.3956256885487748,2018-05-15,5555.56,10775.86
PROP-9578CD04A0F7,8500000,Kolkata,Hussainpur,Apartment,3,3,0,900,1.0,4.0,,,,22.72780349171208,88.35007551580924,1.344,4.225,5.204,13.469,2.743,4.258,1.584,33.2,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,108,56,92,108,106.3,300.0,1.0,,0.25,5.707110264748875,,,,2018-05-15,9444.44,5312.5
PROP-A42010112C3C,5000000,Delhi,Vinod Nagar East,Apartment,3,3,0,1000,4.0,4.0,,,,28.691289519015328,77.3830982721843,1.626,3.763,4.495,11.796,17.398,5.018,4.35,27.6,41733.14,22000.0,27.78,5.28,1758.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,333.333,1.0,,1.0,5.812137502284356,,3.359680701459222,1.8373699804801076,2018-05-15,5000.0,5833.335
PROP-01591876EF0F,3000000,Delhi,Dwarka Mor,Apartment,2,2,1,700,2.0,4.0,,,,28.61707911884676,77.11928991908644,3.054,0.725,6.502,1.063,2.466,3.54,3.372,36.9,14947.57,11999.0,20.0,4.7996,21.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,350.0,1.0,,0.5,5.860786223465865,,3.044522437723423,1.7577889496569017,2018-05-15,4285.71,4357.110000000001
PROP-E040EFD0E5EF,65000000,Delhi,Gautam Nagar,Independent House,10,5,1,5000,,,,,East,28.736077994174828,76.8899226077698,7.862,7.52,3.848,18.323,4.791,9.337,14.913,12.0,22875.0,20250.0,49.31,0.3738,4.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,500.0,0.5,,,6.2166061010848646,,3.9182038645032273,0.3175806227976442,2018-05-15,13000.0,10775.86
PROP-76DCD99525D5,20000000,Kolkata,Alipore,Apartment,3,3,1,1674,4.0,10.0,,,,22.58397358364613,88.40307351363107,2.094,3.255,3.251,6.897,0.298,0.785,2.621,46.3,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,17.9,56.0,10.0,10,0.5,0,108,56,92,108,106.3,558.0,1.0,,0.4,6.326149473155099,,,,2018-05-15,11947.43,10151.494999999999
PROP-FE34C1E01122,7700000,Bengaluru,Rayasandra,Independent House,7,2,0,720,,,,,,12.81694610341444,77.78447462799811,5.988,7.526,3.391,9.099,6.842,8.613,6.2,14.4,19150.0,19150.0,23.55,2.9844,2.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,102.857,0.286,,,4.643014952961441,,3.200711854240529,1.3823867362888735,2018-05-15,10694.44,4902.43
PROP-2F3EC39ED35B,4400000,Hyderabad,Balapur,Independent House,3,3,0,1000,,,,,,17.157102955094313,78.5916178798425,2.679,8.477,3.849,9.847,14.535,11.956,7.076,17.2,,,,,,102.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,73,40,67,73,78.7,333.333,1.0,,,5.812137502284356,,,,2018-05-15,4400.0,5695.9349999999995
PROP-5A66CF3D3CF3,4100000,Bengaluru,Hebbal,Independent House,4,3,1,1200,,,,,West,12.948946,77.58410599999999,2.369,3.118,1.697,6.863,0.867,3.733,3.111,43.2,119857.14,75000.0,43.75,21.9512,35.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,300.0,0.75,1.0,,5.707110264748875,0.6931471805599453,3.801091444720865,3.1333702227213056,2018-05-15,3416.67,5483.87
PROP-ED3142B78877,4000000,Delhi,Badarpur,Independent House,2,2,0,400,,,,,North,28.706145231111176,77.38511945578048,2.261,3.479,4.311,10.156,15.674,4.464,5.996,26.1,11250.0,7500.0,11.81,2.25,4.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,200.0,1.0,,,5.303304908059076,,2.550226115908643,1.1786549963416462,2018-05-15,10000.0,5900.0
PROP-2C44522F1A74,3500000,Kolkata,Rahara,Apartment,3,3,0,1145,2.0,6.0,,,,22.720807515232167,88.34275905198716,2.114,3.596,4.58,13.431,1.665,3.459,1.614,33.8,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,108,56,92,108,106.3,381.667,1.0,0.873,0.333,5.947165159291162,0.6275414234619514,,,2018-05-15,3056.77,2909.09
PROP-1F2FADCBA335,5600000,Pune,Rahatani,Apartment,2,2,0,750,2.0,7.0,,,,18.70911684910201,73.75857094313243,7.03,8.009,4.936,12.49,15.18,5.464,8.873,13.2,32222.55,23000.0,28.39,4.9286,1762.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,74,41,67,74,84.0,375.0,1.0,,0.286,5.929589143389895,,3.380654480430826,1.7797880974468352,2018-05-15,7466.67,7555.56
PROP-926B6AA2232E,7800000,Pune,Rasta Peth,Apartment,2,3,0,840,2.0,4.0,,,,18.3633340845264,73.99937165468293,4.45,4.706,7.525,8.628,5.128,12.254,5.408,20.9,32222.55,23000.0,28.39,3.5385,1762.0,100.5,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,88,50,83,88,93.7,420.0,1.5,,0.5,6.042632833682381,,3.380654480430826,1.5125965609845449,2018-05-15,9285.71,8660.71
PROP-0B5C67D74FC5,3900000,Bengaluru,Whitefield,Independent House,2,3,0,1200,,,,,,13.014315,77.638229,1.96,2.64,2.586,3.902,5.484,2.706,1.659,38.1,90523.26,63500.0,40.76,19.5385,86.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,600.0,1.5,,,6.398594934535208,,3.731938943574383,3.022301173596136,2018-05-15,3250.0,6268.09
PROP-499DFFC230BA,4300000,Bengaluru,Byagadadhenahalli,Apartment,3,3,1,970,2.0,11.0,,,,13.152357160928654,77.79864223520336,3.078,14.22,14.05,15.249,11.193,10.726,7.48,11.1,56584.17,35000.0,30.0,9.7674,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,51.1,47.0,24.0,14,0.357,0,61,32,53,61,63.0,323.333,1.0,,0.182,5.7817707657681385,,3.4339872044851463,2.3765230506961297,2018-05-15,4432.99,3470.9849999999997
PROP-7157850066F1,3000000,Chennai,Chitlapakkam,Apartment,1,2,0,638,0.0,,,,,13.09965465269383,80.09439239439433,2.348,2.806,5.569,10.006,5.428,4.939,4.449,27.5,,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,56,30,49,56,62.3,638.0,2.0,,,6.459904454377535,,,,2018-05-15,4702.19,4499.535
PROP-EA850BBABA26,10800000,Bengaluru,Chandapura,Villa,3,4,1,2400,,,,,,12.951167596895775,77.75388582814793,1.783,4.169,6.757,2.536,4.524,4.912,5.382,29.4,19125.0,20500.0,21.25,2.2778,8.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,800.0,1.333,,,6.68586094706836,,3.1023420086122493,1.18717246564759,2018-05-15,4500.0,4437.014999999999
PROP-07462D6C8C7A,4400000,Kolkata,Mundapara,Apartment,2,3,0,900,1.0,,,,,22.69021562530052,88.304719841836,4.729,4.966,3.423,10.818,2.649,2.109,0.635,30.0,,,,,,100.4,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,108,56,92,108,106.3,450.0,1.5,,,6.111467339502679,,,,2018-05-15,4888.89,4888.89
