rera_id,developer,project_name,city,locality,project_status,project_start_date,project_completion_date,total_units,sold_units,unsold_units
RERA-TNR-12364825,Macro,Apoorva,Chennai,Ramapuram,Ongoing,2022-04-15,2025-01-15,97,57,40
RERA-TNR-36878108,Sri,Sai Flats,Chennai,Velachery,Completed,2018-04-15,2021-01-15,71,56,15
RERA-TNR-94265227,Altis,Oceanique,Chennai,Muttukadu,Completed,2015-08-15,2019-09-15,360,219,141
RERA-TNR-23291817,Amirtham,Flats,Chennai,West Tambaram,Completed,2017-10-15,2021-05-15,80,49,31
RERA-TNR-34338869,Casagrand,Sereno,Chennai,Thalambur,Completed,2017-05-15,2019-06-15,422,270,152
RERA-TNR-82622056,Palace,Sai Damodhara,Chennai,Madipakkam,Completed,2019-03-15,2021-12-15,87,39,48
RERA-TNR-51729058,DHANYA,FLATS,Chennai,Tharapakkam,Completed,2018-07-15,2022-07-15,75,42,33
RERA-TNR-75818039,DABC,Orchid,Chennai,Ponmar,Completed,2017-08-15,2020-03-15,158,77,81
RERA-TNR-66275482,Madeena,Anira Apartment,Chennai,Virugambakkam,Completed,2019-08-15,2024-03-15,488,297,191
RERA-TNR-62107240,Casagrand,Crescendo,Chennai,Ambattur Industrial Estate,Completed,2020-11-15,2024-02-15,436,226,210
RERA-TNR-08781023,Casagrand,Zenith,Chennai,Medavakkam,Completed,2016-12-15,2019-01-15,98,64,34
RERA-TNR-65129005,Tens,Oak Tree Apartments,Chennai,Kannathur Reddy Kuppam,Completed,2016-12-15,2021-03-15,162,97,65
RERA-TNR-48233181,Sakthi,Flats,Chennai,Korattur,Completed,2015-10-15,2020-01-15,379,178,201
RERA-TNR-57261913,Ceebros,Shyamala Gardens,Chennai,Saligramam,Completed,2016-08-15,2021-03-15,428,325,103
RERA-TNR-64800076,Radiance,Empire,Chennai,Vyasarpadi,Completed,2016-11-15,2018-12-15,437,358,79
RERA-TNR-63144669,KG,eyes Samyuktha,Chennai,Selaiyur,Completed,2015-12-15,2018-05-15,325,146,179
RERA-TNR-34700254,ARRR's,Pavithram,Chennai,Kulattur,Completed,2019-01-15,2022-11-15,112,62,50
RERA-TNR-57074996,Steps,Stone Aksharas,Chennai,Perumbakkam,Completed,2020-03-15,2023-01-15,469,393,76
RERA-TNR-25737188,SIS,Meridian by South India Shelters,Chennai,Velachery,Completed,2020-02-15,2024-12-15,88,53,35
RERA-TNR-22399530,Nakshatra,Apartment,Chennai,Mangadu,Completed,2017-03-15,2021-07-15,399,179,220
RERA-TNR-65948409,Rajparis,Crystal Spring,Chennai,Sithalapakkam,Completed,2018-06-15,2022-03-15,241,216,25
RERA-TNR-66382485,Sri,Manishaa Green Garden,Chennai,Kasturi Bai Nagar,Completed,2015-02-15,2018-08-15,263,168,95
RERA-TNR-37049064,Anandam,Apartments,Chennai,Korattur,Completed,2015-11-15,2020-08-15,402,221,181
RERA-TNR-14333139,Annai,Flats,Chennai,Nungambakkam,Completed,2019-07-15,2022-03-15,262,225,37
RERA-TNR-94815081,Kcs,Dharshans Flats,Chennai,Selaiyur,Completed,2016-09-15,2018-12-15,331,188,143
RERA-TNR-66205513,Ashok,Manor Ruby Builders,Chennai,West Tambaram,Completed,2016-06-15,2020-06-15,178,149,29
RERA-TNR-67864835,sree,homes,Chennai,Urapakkam,Completed,2018-08-15,2021-09-15,270,156,114
RERA-TNR-40950826,VGP,Gokul Nagar by Invicon Properties,Chennai,Medavakkam,Completed,2019-05-15,2022-09-15,169,143,26
RERA-TNR-41309009,Guru,Enclave,Chennai,Perungalathur,Completed,2017-06-15,2019-08-15,264,134,130
RERA-TNR-12083668,Thilaga,Thilaga Homes,Chennai,Vyasarpadi,Completed,2019-04-15,2022-06-15,60,24,36
RERA-TNR-43531186,Project,Nolambur,Chennai,Mogappair,Completed,2019-10-15,2021-10-15,362,235,127
RERA-TNR-85468263,Pearl,Elegance,Chennai,Medavakkam,Completed,2019-01-15,2023-07-15,393,290,103
RERA-TNR-93267965,RC,Westminister Apartments,Chennai,Kodungaiyur East,Completed,2019-08-15,2023-10-15,144,109,35
RERA-TNR-71272818,Shiyam,Thirth,Chennai,Villivakkam,Completed,2019-08-15,2021-09-15,96,52,44
RERA-TNR-47943814,Plaza,Serene Acres by Plaza Group,Chennai,Thoraipakkam,Completed,2018-11-15,2022-12-15,448,179,269
RERA-TNR-95800161,Ganapathy,Apartments,Chennai,Villivakkam,Completed,2015-06-15,2018-11-15,331,228,103
RERA-TNR-09596479,Prince,Apartments,Chennai,Villivakkam,Completed,2015-03-15,2019-12-15,263,181,82
RERA-TNR-93267965,RC,Westminister Apartments,Chennai,Kodungaiyur West,Completed,2019-11-15,2024-01-15,144,109,35
RERA-TNR-31286226,Reliance,Apartment,Chennai,Annanagar East,Completed,2016-12-15,2020-08-15,496,446,50
RERA-TNR-28379225,Guru,Raghavendra Nagar,Chennai,Thalambur,Completed,2018-10-15,2023-08-15,107,82,25
RERA-TNR-53891478,Arihant,Panache,Chennai,Arumbakkam,Completed,2019-03-15,2021-09-15,382,275,107
RERA-TNR-06021773,Sugam,Apartments,Chennai,West Tambaram,Completed,2016-02-15,2021-02-15,173,79,94
RERA-TNR-84563427,EPA,Pacific City,Chennai,Kelambakkam,Completed,2017-09-15,2022-08-15,232,174,58
RERA-TNR-31448368,Home,Finders Estate,Chennai,Ramapuram,Completed,2018-09-15,2021-03-15,486,291,195
RERA-TNR-25158748,GKR,Subratheebam Enclave by GKR Builders,Chennai,Chromepet,Completed,2020-09-15,2023-12-15,78,51,27
RERA-TNR-51540990,Kaaviya,Garden Dream Homes,Chennai,Chelliamma Nagar,Completed,2018-09-15,2021-07-15,324,252,72
RERA-TNR-79957078,Prince,Village,Chennai,Tondiarpet,Completed,2018-07-15,2022-02-15,425,212,213
RERA-TNR-96436424,Pbel,City,Chennai,Ramalingapuram,Completed,2017-12-15,2020-01-15,272,228,44
RERA-TNR-75455830,Sathiya,Homes,Chennai,Padi,Completed,2017-04-15,2019-10-15,156,106,50
RERA-TNR-57501910,Marg,Pushpadruma,Chennai,Thiruporur,Completed,2020-03-15,2022-07-15,466,195,271
RERA-TNR-18334597,Rams,Mahalingapuram Apartment,Chennai,Nungambakkam,Completed,2018-12-15,2021-01-15,98,55,43
RERA-TNR-26849105,Abhinav,Kailash,Chennai,Saidapet,Completed,2016-09-15,2019-05-15,384,161,223
RERA-TNR-19201386,TNHB,Hig Flat,Chennai,Maduravoyal,Completed,2017-08-15,2020-05-15,258,118,140
RERA-TNR-76315543,Sare,Dewy Terraces,Chennai,Thiruporur,Completed,2017-07-15,2020-04-15,369,284,85
RERA-TNR-95585637,Shriram,Shankari,Chennai,Vandalur Rf,Completed,2017-11-15,2020-09-15,496,332,164
RERA-TNR-88339704,Casagrand,Aristo,Chennai,Pazhavanthangal,Ongoing,2022-05-15,2026-05-15,382,152,230
RERA-TNR-54340748,S,and P Living Spaces,Chennai,Kil Ayanambakkam,Completed,2017-01-15,2019-11-15,310,238,72
RERA-TNR-88943473,Arun,Villa Juhu Beach,Chennai,Uthandi,Completed,2016-11-15,2020-08-15,128,78,50
RERA-TNR-60975528,Arihant,Garuda,Chennai,Ayanavaram,Completed,2019-05-15,2022-09-15,369,324,45
RERA-TNR-21617416,Executive,Sevvapet Phase VI,Chennai,Perumalpattu,Completed,2017-09-15,2020-06-15,153,78,75
RERA-TNR-78997726,Jain,Amrit Kalash,Chennai,Jamalia,Completed,2019-09-15,2023-03-15,327,137,190
RERA-TNR-98743118,TNHB,LIG Flats,Chennai,Sholinganallur,Ongoing,2021-07-15,2025-05-15,160,132,28
RERA-TNR-02578487,S,Gopinath Reva,Chennai,Poonamallee,Completed,2015-06-15,2019-01-15,212,139,73
RERA-TNR-06163562,Hallmark,Sapphire,Chennai,Mahindra World City,Completed,2019-03-15,2023-08-15,199,107,92
RERA-TNR-29694900,Lakshmi,Apartments,Chennai,Adyar,Completed,2018-08-15,2021-05-15,54,44,10
RERA-TNR-51140928,Shanthi,Colony,Chennai,Saligramam,Completed,2019-04-15,2022-05-15,303,142,161
RERA-TNR-82709383,Dev,Prayag,Chennai,Padi,Completed,2019-07-15,2022-11-15,420,210,210
RERA-TNR-95340343,Arun Excello,Compact Homes Triveni,Chennai,Mahabalipuram,Completed,2016-07-15,2021-02-15,311,258,53
RERA-TNR-66293546,Arun Excello,Triveni,Chennai,Mahabalipuram,Completed,2018-05-15,2022-12-15,301,138,163
RERA-TNR-71372182,Rachana,Royal Town,Chennai,Chettipunyam,Completed,2017-11-15,2022-01-15,387,166,221
RERA-TNR-04407261,Nataraja,Nilayam,Chennai,T Nagar,Completed,2019-01-15,2022-03-15,326,153,173
RERA-TNR-99719515,Dhanalakshmi,Nagar by Selva Janaki,Chennai,Medavakkam,Completed,2018-10-15,2023-03-15,170,141,29
RERA-TNR-32661253,Primex,Verterra by Primex infrastructure,Chennai,Kolapakkam - Vandalur,Completed,2019-09-15,2023-01-15,61,25,36
RERA-TNR-51188637,Alta,vida,Chennai,Thaiyur,Completed,2016-02-15,2019-02-15,315,144,171
RERA-TNR-80283579,ASK,Elite Grand City,Chennai,Ammapettai,Completed,2019-06-15,2022-11-15,456,205,251
RERA-TNR-26613776,Aishwarya,flats,Chennai,Anna Nagar West,Completed,2018-07-15,2020-12-15,259,137,122
RERA-TNR-76595071,SSL,Green Park Apartments,Chennai,Madhanandapuram,Completed,2021-06-15,2024-01-15,495,341,154
RERA-TNR-95060094,Rainbow,Apartments,Chennai,Korattur,Completed,2015-11-15,2019-06-15,162,113,49
RERA-TNR-66700054,Techcons,Blue Alpha,Chennai,West Tambaram,Completed,2020-09-15,2024-06-15,444,253,191
RERA-TNR-91994709,Vetrivel,Avenue,Chennai,Ponmar,Completed,2019-01-15,2023-01-15,150,120,30
RERA-TNR-93554941,Kishore,Srinivas Castle,Chennai,Chromepet,Completed,2018-09-15,2020-09-15,97,61,36
RERA-TNR-32275832,Dolly,Sharon Elite,Chennai,Madambakkam,Completed,2018-05-15,2020-11-15,376,195,181
RERA-TNR-25360600,Urban,Tree Oxygen,Chennai,Gandhi Nagar,Completed,2015-09-15,2018-11-15,412,333,79
RERA-TNR-30444939,Arun Excello,Saranga,Chennai,Oragadam Sriperambattur,Completed,2018-07-15,2022-09-15,482,342,140
RERA-TNR-27672280,CEE,DEE YES,Chennai,Ammapettai,Completed,2017-03-15,2021-03-15,74,62,12
RERA-TNR-25360600,Urban,Tree Oxygen,Chennai,Perumbakkam,Completed,2017-09-15,2020-11-15,412,333,79
RERA-TNR-31440509,TNHB,Ayapakkam HIG Block 1,Chennai,Ayappakkam,Completed,2015-05-15,2017-08-15,251,100,151
RERA-TNR-56844128,SVVD,Thistle,Chennai,Ayappakkam,Completed,2016-12-15,2020-12-15,218,117,101
RERA-TNR-42295014,Elite,Pride,Chennai,Avadi,Completed,2018-09-15,2021-06-15,212,190,22
RERA-TNR-69418197,VGN,Southern Avenue,Chennai,Kattankulathur,Completed,2019-10-15,2023-03-15,446,182,264
RERA-TNR-79717324,Apex,Ford City,Chennai,Maraimalai Nagar,Completed,2019-11-15,2023-08-15,124,101,23
RERA-TNR-68170784,annai,avalon,Chennai,Agaramthen,Completed,2017-01-15,2019-08-15,66,33,33
RERA-TNR-75644149,Biishan,Vajra Appartments,Chennai,Sholinganallur,Completed,2022-01-15,2024-10-15,198,87,111
RERA-TNR-23648825,Dugar,Gold City,Chennai,Thiruporur,Completed,2016-06-15,2020-01-15,112,77,35
RERA-TNR-29910921,Emaar,The Avenues,Chennai,Tondiarpet,Completed,2016-03-15,2020-05-15,305,219,86
RERA-TNR-74990228,Raghavendra,Nagar,Chennai,Nesapakkam,Completed,2017-05-15,2021-03-15,160,126,34
RERA-TNR-13070835,Landster,Water Front,Chennai,Muttukadu,Completed,2016-07-15,2019-05-15,185,159,26
RERA-TNR-40847400,Amarprakash,Temple Waves,Chennai,Kanchipuram,Completed,2019-06-15,2021-08-15,351,273,78
RERA-TNR-39299742,Grand,celestia,Chennai,Kelambakkam,Completed,2018-03-15,2020-12-15,184,93,91
RERA-TNR-18828776,UV,Tambaram,Chennai,West Tambaram,Completed,2017-01-15,2020-05-15,293,128,165
RERA-TNR-36938084,Shantha,Flats,Chennai,Poonamallee,Completed,2019-11-15,2024-01-15,183,122,61
RERA-TNR-88374496,Manjula,Apartments,Chennai,West Mambalam,Completed,2016-01-15,2020-01-15,152,66,86
RERA-TNR-07380160,Engineers,Park City Phase II,Chennai,Umayalparamancheri,Completed,2018-04-15,2021-04-15,275,211,64
RERA-TNR-02552545,Hiranandani,Emerald,Chennai,Hirco Palace Gardens,Completed,2017-04-15,2020-04-15,64,30,34
RERA-TNR-76483589,ABS,Saibaba Nagar,Chennai,Pallikaranai,Completed,2018-04-15,2023-02-15,372,275,97
RERA-TNR-18747931,Arun Excello,Temple Green Heights,Chennai,Oragadam Sriperambattur,Completed,2016-12-15,2021-05-15,141,114,27
RERA-TNR-74823699,Golden,Boulevard Villa,Chennai,Singaperumal Koil,Completed,2018-05-15,2022-05-15,292,186,106
RERA-TNR-14890533,Victory,Valasaravakkam,Chennai,Virugambakkam,Completed,2016-09-15,2021-06-15,460,276,184
RERA-TNR-48681005,Avenue,Avenue Majestic,Chennai,Vyasarpadi,Completed,2016-07-15,2018-11-15,93,63,30
RERA-TNR-56572383,Lancor,Townsville,Chennai,Ayakolathur,Completed,2018-01-15,2022-06-15,181,74,107
RERA-TNR-07250256,ram,builders,Chennai,Palavakkam,Completed,2017-12-15,2021-12-15,277,224,53
RERA-TNR-47631208,Arun Excello,Atana,Chennai,Oragadam Sriperambattur,Completed,2019-07-15,2023-12-15,209,167,42
RERA-TNR-33760586,Green,Wood,Chennai,Mambakkam-Chengalpattu,Completed,2019-03-15,2021-04-15,164,142,22
RERA-TNR-40383602,SJ,Prakaash Lake View Avenue,Chennai,Manimangalam,Completed,2018-03-15,2022-07-15,431,219,212
RERA-TNR-87165558,Shriram,Park 63,Chennai,Perungalathur,Completed,2020-05-15,2024-11-15,224,89,135
RERA-TNR-12917053,Nova,Meridian,Chennai,Ambattur Industrial Estate,Completed,2018-08-15,2023-02-15,498,378,120
RERA-TNR-18222555,Fomra,Hues,Chennai,Porur,Completed,2019-10-15,2024-10-15,324,181,143
RERA-TNR-52795269,Thiru,S Kaviya Gardens Dream Homes,Chennai,Athipatttu,Completed,2015-02-15,2019-05-15,180,109,71
RERA-TNR-38963045,L&T,Eden Park - Almond,Chennai,Siruseri,Completed,2016-05-15,2018-08-15,371,248,123
RERA-TNR-66992860,Aakam,Courtyard Hygrevar by Aakam Builders,Chennai,Chettipunyam,Completed,2019-09-15,2023-09-15,475,299,176
RERA-TNR-53652841,Artha,Meadows,Chennai,Appur Rf,Completed,2018-07-15,2023-07-15,211,187,24
RERA-TNR-01609900,Arun Excello,Manjari,Chennai,Mevalurkuppam,Completed,2018-09-15,2022-11-15,84,37,47
RERA-TNR-71952468,Primex,Verterra,Chennai,Kolapakkam,Completed,2019-04-15,2023-07-15,162,105,57
RERA-TNR-24118505,City,Square NRI Center City,Chennai,Nri Center City,Completed,2019-03-15,2024-03-15,463,361,102
RERA-TNR-71757524,Chennai,Aishwaryam,Chennai,Edaikazhinadu,Completed,2019-11-15,2023-03-15,332,252,80
RERA-TNR-14949389,CeeDeeYes,Pattinam,Chennai,Ammapettai,Ongoing,2020-06-15,2025-05-15,389,291,98
RERA-TNR-53848730,Aakam,Aakruthi Serenity,Chennai,Chettipunyam,Completed,2019-01-15,2023-03-15,297,139,158
RERA-TNR-89378262,MP,Karvi,Chennai,Anakaputhur,Completed,2018-08-15,2022-07-15,195,136,59
RERA-TNR-56969356,AKS,Sunstone,Chennai,Ambattur Industrial Estate,Completed,2017-06-15,2021-11-15,248,208,40
RERA-TNR-81375488,Sri,Ashtalakshmi Nagar,Chennai,Maraimalai Nagar,Ongoing,2020-04-15,2025-04-15,159,69,90
RERA-TNR-73272152,Thirumalai,Flats,Chennai,Thirumullaivoyal,Completed,2020-01-15,2023-09-15,356,145,211
RERA-TNR-94334979,Venkatraman,Nagar,Chennai,Korattur,Completed,2018-07-15,2022-02-15,160,108,52
RERA-TNR-38622900,AISHWARYAM,Apartments,Chennai,Kolathur,Completed,2020-01-15,2023-07-15,152,76,76
RERA-TNR-13490849,Irasi,Isaiyaham Apartment,Chennai,Korattur,Completed,2016-12-15,2019-04-15,202,121,81
RERA-TNR-79835142,Mantri,Synergy,Chennai,Padur,Completed,2016-07-15,2021-06-15,351,186,165
RERA-TNR-83439107,VGN,Brixton,Chennai,Mevalurkuppam,Completed,2017-09-15,2020-05-15,269,121,148
RERA-TNR-52319060,Lancor,Abode Valley,Chennai,Kattankulathur,Completed,2017-11-15,2021-12-15,450,369,81
RERA-TNR-97798828,Mahindra,World City,Chennai,Maraimalai Nagar,Completed,2015-11-15,2020-08-15,246,120,126
RERA-TNR-32390316,Gomathi,Amman Nagar IX Extn I,Chennai,Thiruvallur,Completed,2017-03-15,2021-06-15,323,271,52
RERA-TNR-04782296,Sea,View Apartments,Chennai,Thiruvanmiyur,Completed,2019-07-15,2023-04-15,189,77,112
RERA-TNR-10173475,Indira,Orchard Town,Chennai,Maraimalai Nagar,Completed,2018-08-15,2023-04-15,443,270,173
RERA-TNR-64796896,Surya,Apartment,Chennai,Mylapore,Ongoing,2021-05-15,2025-07-15,423,258,165
RERA-TNR-81129013,JHL,Chengalpet,Chennai,Chengalpattu,Completed,2017-09-15,2022-01-15,224,194,30
RERA-TNR-05064103,T,V H Svaya,Chennai,Irungattukottai,Completed,2017-05-15,2019-05-15,429,300,129
RERA-TNR-97951309,Casagrand,Pavilion,Chennai,Semmancheri,Completed,2020-12-15,2024-08-15,212,127,85
RERA-TNR-80180224,Thanigai,Gomathi Amman Nagar Phase II,Chennai,Red Hills,Completed,2018-03-15,2020-05-15,219,137,82
RERA-TNR-98743118,TNHB,LIG Flats,Chennai,Virugambakkam,Completed,2017-07-15,2021-05-15,160,132,28
RERA-TNR-04012143,Macro,Wood Creek County Phase IV,Chennai,Nandambakkam,Completed,2019-01-15,2023-02-15,197,92,105
RERA-TNR-64465713,Aloha,Enclave,Chennai,Annanagar East,Completed,2020-05-15,2024-02-15,297,198,99
RERA-TNR-35301606,Navganesh,Tulip,Chennai,Kolathur,Completed,2017-07-15,2020-04-15,113,73,40
RERA-TNR-22884845,Rajendra,Apartments,Chennai,Kilpauk,Completed,2016-01-15,2018-11-15,144,84,60
RERA-TNR-64664442,Arun,Saindhavi,Chennai,Chengalpattu,Completed,2018-03-15,2022-07-15,488,263,225
RERA-TNR-31232391,Arun Excello,Four Greens,Chennai,Oragadam Sriperambattur,Completed,2019-08-15,2021-10-15,251,138,113
RERA-TNR-89298107,Land,Villivakam,Chennai,Villivakkam,Completed,2015-12-15,2017-12-15,175,141,34
RERA-TNR-57621841,Rahul,Balaji Enclave,Chennai,Ambattur,Completed,2016-12-15,2021-01-15,151,122,29
RERA-TNR-86206069,Syndicate,Residency,Chennai,T Nagar,Completed,2018-10-15,2023-07-15,207,115,92
RERA-TNR-73410137,S,Promoters Sithalapakkam,Chennai,Perumbakkam,Completed,2016-05-15,2021-04-15,306,168,138
RERA-TNR-91635532,Casa,Grand Asta 1,Chennai,Korattur,Completed,2020-05-15,2023-05-15,128,112,16
RERA-TNR-29028041,Green,Garden,Chennai,Anakaputhur,Completed,2019-06-15,2024-01-15,179,139,40
RERA-TNR-87955315,Annai,Aaditya,Chennai,West Tambaram,Completed,2018-06-15,2023-01-15,362,206,156
RERA-TNR-40831694,Mahindra,Happinest MWC,Chennai,Ayapakkam,Completed,2017-04-15,2022-02-15,406,178,228
RERA-TNR-59404801,Right,RMY Residency,Chennai,Thiruvidandhai,Completed,2016-12-15,2019-06-15,297,178,119
RERA-TNR-93729359,Radiance,Green Springs,Chennai,Muttukadu,Completed,2020-05-15,2024-03-15,264,153,111
RERA-TNR-10930314,Kumaran,Flats,Chennai,Valasaravakkam,Completed,2017-05-15,2022-02-15,415,203,212
RERA-TNR-71847744,Greenway,paradise,Chennai,West Tambaram,Completed,2021-04-15,2024-11-15,445,195,250
RERA-TNR-74227348,Melukote,Apartment,Chennai,Kolapakkam - Vandalur,Completed,2016-08-15,2019-11-15,379,219,160
RERA-TNR-56882465,Vetri,Sri Arunachala City,Chennai,Oragadam Ambattur,Completed,2018-03-15,2020-05-15,415,348,67
RERA-TNR-97116428,Puravankara,Purva Mayfair,Chennai,Pallikaranai,Completed,2019-02-15,2021-06-15,100,52,48
RERA-TNR-83981976,Vel,Foundations Vels Mayura,Chennai,Pallavaram,Completed,2018-03-15,2020-03-15,311,186,125
RERA-TNR-24436419,Janaki,Apartments,Chennai,Triplicane,Completed,2015-08-15,2018-01-15,451,369,82
RERA-TNR-80917643,Arun Excello,Megha,Chennai,Oragadam Sriperambattur,Completed,2019-10-15,2021-12-15,79,37,42
RERA-TNR-64661591,Sai,Ram Apartment,Chennai,Kolapakkam,Completed,2018-09-15,2021-03-15,148,119,29
RERA-TNR-91288293,Balaji,Apartment,Chennai,George Town,Completed,2017-11-15,2021-02-15,88,58,30
RERA-TNR-56297629,Kasi,Parkavi Apartments,Chennai,Nesapakkam,Completed,2019-10-15,2022-01-15,499,444,55
RERA-TNR-95628415,North,Town,Chennai,Jamalia,Completed,2015-06-15,2019-11-15,119,67,52
RERA-TNR-40387577,St,Angelos Ocean Drive Villas,Chennai,Nemmeli,Completed,2020-10-15,2024-02-15,389,287,102
RERA-TNR-88005981,Sagas,Vaibhav Enclave,Chennai,Injambakkam,Completed,2020-01-15,2024-05-15,92,51,41
RERA-TNR-98238379,Mayapuri,Leo Taurus,Chennai,Perungudi,Completed,2018-06-15,2020-07-15,305,137,168
RERA-TNR-05822747,KR,Kovilambakkam,Chennai,Kovilambakkam,Completed,2021-02-15,2024-08-15,184,101,83
RERA-TNR-25063921,Unity,Enclave,Chennai,Mambakkam,Completed,2016-09-15,2021-04-15,53,22,31
RERA-TNR-42708851,Sagas,Lakshmi,Chennai,Villivakkam,Completed,2016-01-15,2019-08-15,258,206,52
RERA-KAR-52882133,Provident,Welworth City,Bengaluru,Bisuvanahalli,Completed,2017-02-15,2020-05-15,217,177,40
RERA-KAR-37929383,Elgin,Court,Bengaluru,Shanti Nagar,Completed,2017-07-15,2021-11-15,289,135,154
RERA-KAR-48738905,Icon,Iconest 3,Bengaluru,Bommasandra,Ongoing,2021-08-15,2026-06-15,477,233,244
RERA-KAR-59891782,Shriram,Blue,Bengaluru,Krishnarajapura,Completed,2021-03-15,2023-07-15,265,135,130
RERA-KAR-04600907,Embassy,Lake Terraces,Bengaluru,Hebbal Kempapura,Completed,2019-10-15,2023-09-15,332,295,37
RERA-KAR-02011167,Kolte Patil,Raaga,Bengaluru,Kannuru,Completed,2020-11-15,2024-12-15,500,320,180
RERA-KAR-88793019,Nitesh,Central Park,Bengaluru,Kogilu,Completed,2017-10-15,2021-09-15,93,68,25
RERA-KAR-92029773,Prabhavathi,Lotus 2,Bengaluru,Bommanahalli,Completed,2016-05-15,2020-06-15,149,108,41
RERA-KAR-92396393,Prestige,Pinewood,Bengaluru,Koramangala,Completed,2017-01-15,2019-07-15,119,63,56
RERA-KAR-16067976,RHBL,Prakrithi,Bengaluru,Essel Gardens,Completed,2019-11-15,2022-11-15,425,361,64
RERA-KAR-92507919,YMR,Lichen,Bengaluru,Kothanur,Completed,2017-10-15,2022-08-15,387,170,217
RERA-KAR-09581092,Oceanus,Tranquil,Bengaluru,Margondanahalli,Completed,2016-12-15,2021-06-15,258,131,127
RERA-KAR-86280188,Vishwas,Paradise,Bengaluru,Arakere,Completed,2018-08-15,2020-09-15,247,98,149
RERA-KAR-32904052,GK,Tropical Springs,Bengaluru,Chansandra,Completed,2016-07-15,2020-01-15,85,73,12
RERA-KAR-06844182,Prestige,Golfshire,Bengaluru,Kodalagurki,Completed,2020-11-15,2024-01-15,339,216,123
RERA-KAR-55755336,Profound,Symphony,Bengaluru,Jigani,Completed,2018-01-15,2022-04-15,169,109,60
RERA-KAR-78104338,Confident,Jade,Bengaluru,Kada Agrahara,Completed,2017-11-15,2022-02-15,234,142,92
RERA-KAR-83074949,Shriram,Surabhi,Bengaluru,Mallasandra,Completed,2020-02-15,2023-09-15,117,67,50
RERA-KAR-69223740,SLS,Silver Oak,Bengaluru,Kodigehalli,Completed,2019-08-15,2023-09-15,67,50,17
RERA-KAR-07165498,MJR,Clique Hydra,Bengaluru,Electronic City,Completed,2019-04-15,2023-09-15,383,248,135
RERA-KAR-46773130,Homes,ANS Blossom,Bengaluru,Brookefield,Completed,2018-10-15,2020-12-15,182,118,64
RERA-KAR-99451877,Habulus,Residency,Bengaluru,Electronic City Phase Ii,Completed,2018-08-15,2023-08-15,148,108,40
RERA-KAR-42774700,SS,Vrudhi,Bengaluru,Talaghattapura,Completed,2017-03-15,2022-03-15,132,59,73
RERA-KAR-80369083,Apoorva,Lakeside,Bengaluru,Vibhutipura,Completed,2018-09-15,2023-05-15,444,279,165
RERA-KAR-44631550,SVS,Trendsquare Precioso,Bengaluru,Kalkere,Completed,2016-02-15,2019-04-15,249,196,53
RERA-KAR-61506646,Sri,Sai Enclave,Bengaluru,Subramanyapura,Completed,2019-06-15,2021-07-15,228,164,64
RERA-KAR-00883520,Aravind,Residency,Bengaluru,Lingadheeranahalli,Completed,2018-01-15,2020-03-15,418,259,159
RERA-KAR-02713252,Capita,Caroline Springs,Bengaluru,Chandapura,Completed,2017-09-15,2020-11-15,225,114,111
RERA-KAR-28563129,Tata,Value Homes New Haven Bengaluru,Bengaluru,Nelamangala,Completed,2017-06-15,2022-02-15,497,253,244
RERA-KAR-31524151,Provident,Harmony,Bengaluru,Chokkanahalli,Completed,2016-11-15,2020-01-15,263,120,143
RERA-KAR-43336758,Puravankara,Palm Beach,Bengaluru,Kyalasanahalli,Completed,2019-08-15,2021-10-15,57,46,11
RERA-KAR-57801566,Koolz,Platinum hill,Bengaluru,Kaval Bairasandra,Completed,2017-03-15,2022-02-15,410,344,66
RERA-KAR-05939734,Ajmera,Nucleus,Bengaluru,Electronic City Phase Ii,Completed,2019-07-15,2021-08-15,323,277,46
RERA-KAR-43872656,Arge,Urban Bloom by Arge Realty,Bengaluru,Yeshwanthpur,Completed,2020-08-15,2023-05-15,135,70,65
RERA-KAR-03998886,Bansuri,Apartments,Bengaluru,Kaval Bairasandra,Completed,2018-09-15,2023-08-15,218,176,42
RERA-KAR-44796123,Mars,Enclave,Bengaluru,Doddabommasandra,Completed,2019-04-15,2021-05-15,454,322,132
